sku,_product_websites,_root_category,_category,_store,name,price,status,visibility,tax_class_id,weight,description,short_description
,,,,fr,Créoles Bruma Sol,,,,,,"Des créoles moyennes martelées en laiton plaqué or. Des anneaux de trente millimètres à fermeture à charnière, plaqués or 18 carats. Vendues par paire.",Des créoles moyennes martelées en laiton plaqué or.
,,,,de,Bruma Sol Creolen,,,,,,"Mittelgroße gehämmerte Creolen aus vergoldetem Messing. Dreißig Millimeter Durchmesser, mit Scharnierverschluss, vergoldet mit 18 Karat. Als Paar verkauft.",Mittelgroße gehämmerte Creolen aus vergoldetem Messing.
,,,,it,Cerchi Bruma Sol,,,,,,"Cerchi medi martellati in ottone dorato. Cerchi da trenta millimetri con chiusura a cerniera, placcati in oro 18 carati. Venduti in coppia.",Cerchi medi martellati in ottone dorato.
A-BRACELET-BLUE-DARK,base,,,,Coast rope bracelet Blue Dark,35,1,1,2,1,"A braided nylon rope bracelet with a stainless steel shackle clasp. Nylon rope from a sailmaker, with a shackle that opens with a coin. One size, adjusts with the knot.",A braided nylon rope bracelet with a stainless steel shackle clasp.
,,,,,,,,,,,,
,,,,fr,Bracelet corde Coast Bleu foncé,,,,,,"Un bracelet en corde de nylon tressée avec une manille en acier inoxydable. Une corde de nylon de voilier, avec une manille qui s'ouvre avec une pièce. Taille unique, réglable par le nœud.",Un bracelet en corde de nylon tressée avec une manille en acier inoxydable.
,,,,de,Coast Segeltau-Armband Dunkelblau,,,,,,"Ein Armband aus geflochtenem Nylonseil mit Schäkelverschluss aus Edelstahl. Nylonseil vom Segelmacher, mit einem Schäkel, der sich mit einer Münze öffnet. Eine Größe, über den Knoten verstellbar.",Ein Armband aus geflochtenem Nylonseil mit Schäkelverschluss aus Edelstahl.
,,,,it,Bracciale in corda Coast Blu scuro,,,,,,"Un bracciale in corda di nylon intrecciata con grillo in acciaio inossidabile. Corda di nylon da velaio, con un grillo che si apre con una moneta. Taglia unica, si regola con il nodo.",Un bracciale in corda di nylon intrecciata con grillo in acciaio inossidabile.
A-BRACELET-RED,base,,,,Coast rope bracelet Red,35,1,1,2,1,"A braided nylon rope bracelet with a stainless steel shackle clasp. Nylon rope from a sailmaker, with a shackle that opens with a coin. One size, adjusts with the knot.",A braided nylon rope bracelet with a stainless steel shackle clasp.
,,,,,,,,,,,,
,,,,fr,Bracelet corde Coast Rouge,,,,,,"Un bracelet en corde de nylon tressée avec une manille en acier inoxydable. Une corde de nylon de voilier, avec une manille qui s'ouvre avec une pièce. Taille unique, réglable par le nœud.",Un bracelet en corde de nylon tressée avec une manille en acier inoxydable.
,,,,de,Coast Segeltau-Armband Rot,,,,,,"Ein Armband aus geflochtenem Nylonseil mit Schäkelverschluss aus Edelstahl. Nylonseil vom Segelmacher, mit einem Schäkel, der sich mit einer Münze öffnet. Eine Größe, über den Knoten verstellbar.",Ein Armband aus geflochtenem Nylonseil mit Schäkelverschluss aus Edelstahl.
,,,,it,Bracciale in corda Coast Rosso,,,,,,"Un bracciale in corda di nylon intrecciata con grillo in acciaio inossidabile. Corda di nylon da velaio, con un grillo che si apre con una moneta. Taglia unica, si regola con il nodo.",Un bracciale in corda di nylon intrecciata con grillo in acciaio inossidabile.
A-BRACELET-GREEN,base,,,,Coast rope bracelet Green,35,1,1,2,1,"A braided nylon rope bracelet with a stainless steel shackle clasp. Nylon rope from a sailmaker, with a shackle that opens with a coin. One size, adjusts with the knot.",A braided nylon rope bracelet with a stainless steel shackle clasp.
,,,,,,,,,,,,
,,,,fr,Bracelet corde Coast Vert,,,,,,"Un bracelet en corde de nylon tressée avec une manille en acier inoxydable. Une corde de nylon de voilier, avec une manille qui s'ouvre avec une pièce. Taille unique, réglable par le nœud.",Un bracelet en corde de nylon tressée avec une manille en acier inoxydable.
,,,,de,Coast Segeltau-Armband Grün,,,,,,"Ein Armband aus geflochtenem Nylonseil mit Schäkelverschluss aus Edelstahl. Nylonseil vom Segelmacher, mit einem Schäkel, der sich mit einer Münze öffnet. Eine Größe, über den Knoten verstellbar.",Ein Armband aus geflochtenem Nylonseil mit Schäkelverschluss aus Edelstahl.
,,,,it,Bracciale in corda Coast Verde,,,,,,"Un bracciale in corda di nylon intrecciata con grillo in acciaio inossidabile. Corda di nylon da velaio, con un grillo che si apre con una moneta. Taglia unica, si regola con il nodo.",Un bracciale in corda di nylon intrecciata con grillo in acciaio inossidabile.
A-BRACELET,base,Default Category,Fashion/Accessories/Jewelry,,Coast rope bracelet,35,1,4,2,1,"A braided nylon rope bracelet with a stainless steel shackle clasp. Nylon rope from a sailmaker, with a shackle that opens with a coin. One size, adjusts with the knot.",A braided nylon rope bracelet with a stainless steel shackle clasp.
,,,,,,,,,,,,
,,,,fr,Bracelet corde Coast,,,,,,"Un bracelet en corde de nylon tressée avec une manille en acier inoxydable. Une corde de nylon de voilier, avec une manille qui s'ouvre avec une pièce. Taille unique, réglable par le nœud.",Un bracelet en corde de nylon tressée avec une manille en acier inoxydable.
,,,,de,Coast Segeltau-Armband,,,,,,"Ein Armband aus geflochtenem Nylonseil mit Schäkelverschluss aus Edelstahl. Nylonseil vom Segelmacher, mit einem Schäkel, der sich mit einer Münze öffnet. Eine Größe, über den Knoten verstellbar.",Ein Armband aus geflochtenem Nylonseil mit Schäkelverschluss aus Edelstahl.
,,,,it,Bracciale in corda Coast,,,,,,"Un bracciale in corda di nylon intrecciata con grillo in acciaio inossidabile. Corda di nylon da velaio, con un grillo che si apre con una moneta. Taglia unica, si regola con il nodo.",Un bracciale in corda di nylon intrecciata con grillo in acciaio inossidabile.
A-LEATHER-SANDAL-TAN,base,,,,Halden leather sandals Tan,119,1,1,2,1,Flat leather sandals with two straps and a moulded footbed. Vegetable-tanned leather uppers on a cork footbed with a rubber sole. They mould to the foot in a week.,Flat leather sandals with two straps and a moulded footbed.
,,,,,,,,,,,,
,,,,fr,Sandales en cuir Halden Fauve,,,,,,"Des sandales plates en cuir à deux brides, avec une semelle moulée. Une tige en cuir à tannage végétal sur un lit de liège et une semelle en caoutchouc. Elles épousent le pied en une semaine.","Des sandales plates en cuir à deux brides, avec une semelle moulée."
,,,,de,Halden Ledersandalen Hellbraun,,,,,,Flache Ledersandalen mit zwei Riemen und geformtem Fußbett. Pflanzlich gegerbtes Obermaterial auf einem Korkfußbett mit Gummisohle. Sie passen sich in einer Woche dem Fuß an.,Flache Ledersandalen mit zwei Riemen und geformtem Fußbett.
,,,,it,Sandali di pelle Halden Cuoio,,,,,,"Sandali bassi in pelle a due fasce, con plantare sagomato. Tomaia in pelle conciata al vegetale su plantare di sughero e suola in gomma. Si adattano al piede in una settimana.","Sandali bassi in pelle a due fasce, con plantare sagomato."
A-LEATHER-SANDAL-BLACK,base,,,,Halden leather sandals Black,119,1,1,2,1,Flat leather sandals with two straps and a moulded footbed. Vegetable-tanned leather uppers on a cork footbed with a rubber sole. They mould to the foot in a week.,Flat leather sandals with two straps and a moulded footbed.
,,,,,,,,,,,,
,,,,fr,Sandales en cuir Halden Noir,,,,,,"Des sandales plates en cuir à deux brides, avec une semelle moulée. Une tige en cuir à tannage végétal sur un lit de liège et une semelle en caoutchouc. Elles épousent le pied en une semaine.","Des sandales plates en cuir à deux brides, avec une semelle moulée."
,,,,de,Halden Ledersandalen Schwarz,,,,,,Flache Ledersandalen mit zwei Riemen und geformtem Fußbett. Pflanzlich gegerbtes Obermaterial auf einem Korkfußbett mit Gummisohle. Sie passen sich in einer Woche dem Fuß an.,Flache Ledersandalen mit zwei Riemen und geformtem Fußbett.
,,,,it,Sandali di pelle Halden Nero,,,,,,"Sandali bassi in pelle a due fasce, con plantare sagomato. Tomaia in pelle conciata al vegetale su plantare di sughero e suola in gomma. Si adattano al piede in una settimana.","Sandali bassi in pelle a due fasce, con plantare sagomato."
A-LEATHER-SANDAL,base,Default Category,Fashion/Accessories/Shoes,,Halden leather sandals,119,1,4,2,1,Flat leather sandals with two straps and a moulded footbed. Vegetable-tanned leather uppers on a cork footbed with a rubber sole. They mould to the foot in a week.,Flat leather sandals with two straps and a moulded footbed.
,,,,,,,,,,,,
,,,,fr,Sandales en cuir Halden,,,,,,"Des sandales plates en cuir à deux brides, avec une semelle moulée. Une tige en cuir à tannage végétal sur un lit de liège et une semelle en caoutchouc. Elles épousent le pied en une semaine.","Des sandales plates en cuir à deux brides, avec une semelle moulée."
,,,,de,Halden Ledersandalen,,,,,,Flache Ledersandalen mit zwei Riemen und geformtem Fußbett. Pflanzlich gegerbtes Obermaterial auf einem Korkfußbett mit Gummisohle. Sie passen sich in einer Woche dem Fuß an.,Flache Ledersandalen mit zwei Riemen und geformtem Fußbett.
,,,,it,Sandali di pelle Halden,,,,,,"Sandali bassi in pelle a due fasce, con plantare sagomato. Tomaia in pelle conciata al vegetale su plantare di sughero e suola in gomma. Si adattano al piede in una settimana.","Sandali bassi in pelle a due fasce, con plantare sagomato."
A-CANVAS-SNEAKER-WHITE,base,,,,Harbour canvas sneakers White,79,1,1,2,1,"Low canvas sneakers with a natural rubber sole and cotton laces. Heavy cotton canvas on a vulcanised natural rubber sole. Wipe clean, or machine wash cold in a bag.",Low canvas sneakers with a natural rubber sole and cotton laces.
,,,,,,,,,,,,
,,,,fr,Baskets en toile Harbour Blanc,,,,,,"Des baskets basses en toile, semelle en caoutchouc naturel et lacets en coton. Une toile de coton épaisse sur une semelle vulcanisée en caoutchouc naturel. Un coup de chiffon, ou lavage en machine à froid dans un filet.","Des baskets basses en toile, semelle en caoutchouc naturel et lacets en coton."
,,,,de,Harbour Canvas-Sneaker Weiß,,,,,,Niedrige Canvas-Sneaker mit Naturkautschuksohle und Baumwollschnürsenkeln. Schweres Baumwollcanvas auf einer vulkanisierten Naturkautschuksohle. Abwischen oder kalt im Beutel in der Maschine waschen.,Niedrige Canvas-Sneaker mit Naturkautschuksohle und Baumwollschnürsenkeln.
,,,,it,Sneaker di tela Harbour Bianco,,,,,,"Sneaker basse di tela, con suola in caucciù naturale e lacci di cotone. Tela di cotone pesante su una suola vulcanizzata in caucciù naturale. Si puliscono con un panno, oppure in lavatrice a freddo dentro un sacchetto.","Sneaker basse di tela, con suola in caucciù naturale e lacci di cotone."
A-CANVAS-SNEAKER-BLUE-DARK,base,,,,Harbour canvas sneakers Blue Dark,79,1,1,2,1,"Low canvas sneakers with a natural rubber sole and cotton laces. Heavy cotton canvas on a vulcanised natural rubber sole. Wipe clean, or machine wash cold in a bag.",Low canvas sneakers with a natural rubber sole and cotton laces.
,,,,,,,,,,,,
,,,,fr,Baskets en toile Harbour Bleu foncé,,,,,,"Des baskets basses en toile, semelle en caoutchouc naturel et lacets en coton. Une toile de coton épaisse sur une semelle vulcanisée en caoutchouc naturel. Un coup de chiffon, ou lavage en machine à froid dans un filet.","Des baskets basses en toile, semelle en caoutchouc naturel et lacets en coton."
,,,,de,Harbour Canvas-Sneaker Dunkelblau,,,,,,Niedrige Canvas-Sneaker mit Naturkautschuksohle und Baumwollschnürsenkeln. Schweres Baumwollcanvas auf einer vulkanisierten Naturkautschuksohle. Abwischen oder kalt im Beutel in der Maschine waschen.,Niedrige Canvas-Sneaker mit Naturkautschuksohle und Baumwollschnürsenkeln.
,,,,it,Sneaker di tela Harbour Blu scuro,,,,,,"Sneaker basse di tela, con suola in caucciù naturale e lacci di cotone. Tela di cotone pesante su una suola vulcanizzata in caucciù naturale. Si puliscono con un panno, oppure in lavatrice a freddo dentro un sacchetto.","Sneaker basse di tela, con suola in caucciù naturale e lacci di cotone."
A-CANVAS-SNEAKER-GREEN,base,,,,Harbour canvas sneakers Green,79,1,1,2,1,"Low canvas sneakers with a natural rubber sole and cotton laces. Heavy cotton canvas on a vulcanised natural rubber sole. Wipe clean, or machine wash cold in a bag.",Low canvas sneakers with a natural rubber sole and cotton laces.
,,,,,,,,,,,,
,,,,fr,Baskets en toile Harbour Vert,,,,,,"Des baskets basses en toile, semelle en caoutchouc naturel et lacets en coton. Une toile de coton épaisse sur une semelle vulcanisée en caoutchouc naturel. Un coup de chiffon, ou lavage en machine à froid dans un filet.","Des baskets basses en toile, semelle en caoutchouc naturel et lacets en coton."
,,,,de,Harbour Canvas-Sneaker Grün,,,,,,Niedrige Canvas-Sneaker mit Naturkautschuksohle und Baumwollschnürsenkeln. Schweres Baumwollcanvas auf einer vulkanisierten Naturkautschuksohle. Abwischen oder kalt im Beutel in der Maschine waschen.,Niedrige Canvas-Sneaker mit Naturkautschuksohle und Baumwollschnürsenkeln.
,,,,it,Sneaker di tela Harbour Verde,,,,,,"Sneaker basse di tela, con suola in caucciù naturale e lacci di cotone. Tela di cotone pesante su una suola vulcanizzata in caucciù naturale. Si puliscono con un panno, oppure in lavatrice a freddo dentro un sacchetto.","Sneaker basse di tela, con suola in caucciù naturale e lacci di cotone."
A-CANVAS-SNEAKER,base,Default Category,Fashion/Accessories/Shoes,,Harbour canvas sneakers,79,1,4,2,1,"Low canvas sneakers with a natural rubber sole and cotton laces. Heavy cotton canvas on a vulcanised natural rubber sole. Wipe clean, or machine wash cold in a bag.",Low canvas sneakers with a natural rubber sole and cotton laces.
,,,,,,,,,,,,
,,,,fr,Baskets en toile Harbour,,,,,,"Des baskets basses en toile, semelle en caoutchouc naturel et lacets en coton. Une toile de coton épaisse sur une semelle vulcanisée en caoutchouc naturel. Un coup de chiffon, ou lavage en machine à froid dans un filet.","Des baskets basses en toile, semelle en caoutchouc naturel et lacets en coton."
,,,,de,Harbour Canvas-Sneaker,,,,,,Niedrige Canvas-Sneaker mit Naturkautschuksohle und Baumwollschnürsenkeln. Schweres Baumwollcanvas auf einer vulkanisierten Naturkautschuksohle. Abwischen oder kalt im Beutel in der Maschine waschen.,Niedrige Canvas-Sneaker mit Naturkautschuksohle und Baumwollschnürsenkeln.
,,,,it,Sneaker di tela Harbour,,,,,,"Sneaker basse di tela, con suola in caucciù naturale e lacci di cotone. Tela di cotone pesante su una suola vulcanizzata in caucciù naturale. Si puliscono con un panno, oppure in lavatrice a freddo dentro un sacchetto.","Sneaker basse di tela, con suola in caucciù naturale e lacci di cotone."
A-LOAFER-BROWN,base,,,,Halden penny loafers Brown,189,1,1,2,1,"Penny loafers in full-grain leather with a stacked heel. Full-grain leather, a leather sole with a rubber insert and a stacked leather heel. Made in Portugal.",Penny loafers in full-grain leather with a stacked heel.
,,,,,,,,,,,,
,,,,fr,Mocassins Halden Marron,,,,,,"Des mocassins en cuir pleine fleur avec un talon empilé. Cuir pleine fleur, semelle en cuir avec insert en caoutchouc et talon en cuir empilé. Fabriqués au Portugal.",Des mocassins en cuir pleine fleur avec un talon empilé.
,,,,de,Halden Pennyloafer Braun,,,,,,"Pennyloafer aus Vollnarbenleder mit gestapeltem Absatz. Vollnarbenleder, eine Ledersohle mit Gummieinsatz und ein gestapelter Lederabsatz. In Portugal gefertigt.",Pennyloafer aus Vollnarbenleder mit gestapeltem Absatz.
